table_name,column_description,column_name
ORD_CANCELLED_ORDER_TAX_DETAIL,Type of jurisdiction in which the tax is applied,JURISDICTION_TYPE_ID
ORD_CANCELLED_ORDER_TAX_DETAIL,Timestamp when the tax record is created,TAX_DATE
ORD_CANCELLED_ORDER_TAX_DETAIL,ID of the tax engine which is used to calculate the tax amount,TAX_ENGINE_ID
ORD_CANCELLED_ORDER_TAX_DETAIL,Indicates a tax is informational and is not taken into account in the order total calculations,IS_INFORMATIONAL
ORD_CANCELLED_ORDER_TAX_DETAIL,Indicates a tax has been prorated across order lines,IS_PRORATED
ORD_CANCELLED_ORDER_TAX_DETAIL,ID used to group items which need to be fulfilled together,FULFILLMENT_GROUP_ID
ORD_CANCELLED_ORDER_TAX_DETAIL,"If tax detail record created during invoice, this flag will be set to true",IS_INVOICE_TAX
ORD_CANCELLED_ORDER_TAX_DETAIL,"Attribute to define the VAT Tax Code for a given tax rate, used only in case of informational tax.              This value is set as part of orderLineTaxDetail or orderTaxDetail while creating tax records with the corresponding tax rate.",VAT_TAX_CODE
ORD_CANCELLED_ORDER_TAX_DETAIL,"Attribute to uniquely identify a tax record in addition to existing tax attributes like taxcode, jurisdiction and jurisdictionTypeId",TAX_IDENTIFIER1
ORD_CANCELLED_ORDER_TAX_DETAIL,"Attribute to uniquely identify a tax record in addition to existing tax attributes like taxcode, jurisdiction and jurisdictionTypeId",TAX_IDENTIFIER2
ORD_CANCELLED_ORDER_TAX_DETAIL,"Attribute to uniquely identify a tax record in addition to existing tax attributes like taxcode, jurisdiction and jurisdictionTypeId",TAX_IDENTIFIER3
ORD_CANCELLED_ORDER_TAX_DETAIL,"Attribute to uniquely identify a tax record in addition to existing tax attributes like taxcode, jurisdiction and jurisdictionTypeId",TAX_IDENTIFIER4
ORD_CANCELLED_ORDER_TAX_DETAIL,"Attribute to uniquely identify a tax record in addition to existing tax attributes like taxcode, jurisdiction and jurisdictionTypeId",TAX_IDENTIFIER5
ORD_CANCELLED_ORDER_TAX_DETAIL,"Amount which is non-taxable for the tax record. For example, Gift card are non taxable during initial purchase/sale, and are taxable only when they are used as payment type. If order line is sale of a gift card, then this field will capture that amount as non-taxable. This field captures any non taxable amount and not limited to gift card sale.",NON_TAXABLE_AMOUNT
ORD_CANCELLED_ORDER_TAX_DETAIL,"Captures more detail of the applied tax rate. For example: A tax rate applied can be classified as Standard rate, Reduced rate, Intermediate rate etc or their can be other types tax rate classification.",RATE_CLASSIFICATION
ORD_CANCELLED_ORDER_TAX_DETAIL,The tax gateway that was used to calculate the tax amount. Out of the box this is populated by Vertex tax integration or Local Tax rate configuration for all invoice and quotation tax responses,TAX_GATEWAY
ORD_CANCELLED_ORDER_TAX_DETAIL,"Indicates a retail delivery fee has been calculated by the tax system. Taxes with this flag marked as true will not be included in the returnable total calculation, and will not get copied to created return orders.",IS_RETAIL_DELIVERY_FEE
ORD_CANCELLED_ORDER_TAX_DETAIL,Field on the entity to store purge date ,PURGE_DATE
ORD_ORDER_ATTRIBUTE,Name of Attribute,ATTRIBUTE_NAME
ORD_ORDER_ATTRIBUTE,Value of Attribute,ATTRIBUTE_VALUE
ORD_ORDER_ATTRIBUTE,Field on the entity to store purge date ,PURGE_DATE
ORD_ORDER_HOLD,Unique identifier of order  hold type table,HOLD_TYPE
ORD_ORDER_HOLD,Indicates the hold reason code,RESOLVE_REASON_ID
ORD_ORDER_HOLD,"This field indicates the Hold status. Possible values: APPLY, RESOLVE, REJECT",STATUS_ID
ORD_ORDER_HOLD,"User who applied the hold, if updated in an external system",EXTERNAL_CREATED_BY
ORD_ORDER_HOLD,Timestamp when the hold is applied in external system,EXTERNAL_CREATED_DATE
ORD_ORDER_HOLD,Placeholder to capture comments when hold applied,APPLY_REASON_COMMENTS
ORD_ORDER_HOLD,Placeholder to capture comments when hold is resolved,RESOLVE_REASON_COMMENTS
ORD_ORDER_HOLD,Field on the entity to store purge date ,PURGE_DATE
ORD_RELEASE,"Unique identifier of the release  concatenate orderId + - + nextUpNumber as single digit within order 1, 2, 3, etc. ",RELEASE_ID
ORD_RELEASE,The location where the fulfillment will be executed,SHIP_FROM_LOCATION_ID
ORD_RELEASE,"Ship-to location ID, in case of ship to store or any flow where the items are shipping to a destination which is configured as a location in the system",SHIP_TO_LOCATION_ID
ORD_RELEASE,Service Level which is requested for the order quantities,SHIP_VIA_ID
ORD_RELEASE,Service Level which is requested for the order quantities ,SERVICE_LEVEL_CODE
ORD_RELEASE,Carrier which is requested for the order quantities,CARRIER_CODE
ORD_RELEASE,"Type of release entity e.g. Customer Order, Transfer order etc",RELEASE_TYPE
ORD_RELEASE,Method by which the ordered items should be delivered,DELIVERY_METHOD_ID
ORD_RELEASE,This is used when the delivery mothod is ship to store to differentiate between merge and pickup orders,DESTINATION_ACTION
ORD_RELEASE,"Rank of the release, calculated as the highest rank of all release lines",EFFECTIVE_RANK
ORD_RELEASE,Unique identifier of the order with which the release is associated,ORDER_ID
ORD_RELEASE,Indicates the order line ship to address id at the time of creating the release. It is updated only for ship to address lines if orderCaptureConfig.preventPostReleaseUpdate is configured to true.,JSON_STORE
ORD_RELEASE,Field on the entity to store purge date ,PURGE_DATE
ORD_INVOICE,"Unique identifier of the invoice, as defined by external system. If invoiceId is not provided on import, the system generates a value.",INVOICE_ID
ORD_INVOICE,Unique ID used to identify the customer,CUSTOMER_ID
ORD_INVOICE,Tax exemption ID,TAX_EXEMPT_ID
ORD_INVOICE,Specific store location ID where transaction was captured. This needs to be the location ID of a store existing in the system.,SELLING_LOCATION_ID
ORD_INVOICE,"Sum of invoice lines and header-level discounts, charges, and taxes",INVOICE_TOTAL
ORD_INVOICE,Sum of charges for the invoice header,TOTAL_CHARGES
ORD_INVOICE,Sum of discounts for the invoice header,TOTAL_DISCOUNTS
ORD_INVOICE,Sum of taxes for the invoice header,TOTAL_TAXES
ORD_INVOICE,Package associated with the invoice,PACKAGE_ID
ORD_INVOICE,Amount processed for the invoice,AMOUNT_PROCESSED
ORD_INVOICE,Amount for failed payment transactions,FAILED_AMOUNT
ORD_INVOICE,Sum of item price times quantity for all invoice lines,INVOICE_SUB_TOTAL
ORD_INVOICE,"Populated only for return invoices, and used by the payment component to transfer credit from the parent order to the return order. For example, a customer purchases an item in order A and then returns the item in order B, then order B has a return invoice with parent order id ''''A''''. When the payment component is transferring credit for the value of the return invoice, the credit is pulled from order A and applied to order B to be used as a refund or for exchange items.",PARENT_ORDER_ID
ORD_INVOICE,"Date when the items were fulfilled. Populated based on the fulfillment detail fulfillment date. If multiple fulfillment details are invoiced together, then the invoice fulfillment date is set to the latest of all fulfillment detail dates.Included in the invoice tax request and used by the third party tax engine to determine taxability.",FULFILLMENT_DATE
ORD_INVOICE,Indicates the number of times an Invoice has been published as Sales Posting Message.,PUBLISH_COUNT
ORD_INVOICE,Indicates transaction id under which this orderline is captured. eg Adding more store sale lines in existing order while customer comes to pick up in a store.,TRANSACTION_REFERENCE_ID
ORD_INVOICE,"This attribute is used to persist the sum of Invoice Informational Taxes and all the Invoice Line Informational Taxes. When roundTaxDecimalsAtInvoice is set to true in currencyConfig, then the value of this attribute is rounded down.",JSON_STORE
ORD_INVOICE,Field on the entity to store purge date ,PURGE_DATE
ORD_INVOICE,Indicates if the invoice has been published to external systems,PUBLISH_STATUS_ID
ORD_INVOICE,Status of the invoice,STATUS
ORD_INVOICE,Type of invoice,INVOICE_TYPE
ORD_E_INVOICE,"Unique identifier of the invoice, as defined by external system. If invoiceId is not provided on import, the system generates a value.",INVOICE_ID
ORD_E_INVOICE,Unique ID used to identify the customer,CUSTOMER_ID
ORD_E_INVOICE,Tax exemption ID,TAX_EXEMPT_ID
ORD_E_INVOICE,Specific store location ID where transaction was captured. This needs to be the location ID of a store existing in the system.,SELLING_LOCATION_ID
ORD_E_INVOICE,"Sum of invoice lines and header-level discounts, charges, and taxes",INVOICE_TOTAL
ORD_E_INVOICE,Sum of charges for the invoice header,TOTAL_CHARGES
ORD_E_INVOICE,Sum of discounts for the invoice header,TOTAL_DISCOUNTS
ORD_E_INVOICE,Sum of taxes for the invoice header,TOTAL_TAXES
ORD_E_INVOICE,Package associated with the invoice,PACKAGE_ID
ORD_E_INVOICE,Sum of item price times quantity for all invoice lines,INVOICE_SUB_TOTAL
ORD_E_INVOICE,"Date when the items were fulfilled. Populated based on the fulfillment detail fulfillment date. If multiple fulfillment details are invoiced together, then the invoice fulfillment date is set to the latest of all fulfillment detail dates.Included in the invoice tax request and used by the third party tax engine to determine taxability.",FULFILLMENT_DATE
ORD_E_INVOICE,Indicates the number of times an Invoice has been published as Sales Posting Message.,PUBLISH_COUNT
ORD_E_INVOICE,Indicates transaction id under which this orderline is captured. eg Adding more store sale lines in existing order while customer comes to pick up in a store.,TRANSACTION_REFERENCE_ID
ORD_E_INVOICE,"Unique identifier of the shipment invoice id, as defined by external system.",ORIGINAL_INVOICE_ID
ORD_E_INVOICE,This field indicates a unique sequential einvoice number required for tax and audit purposes. This is generated either using next up number configuration provided by framework or by implementing a User exit,EXTERNAL_INVOICE_ID
ORD_E_INVOICE,The unique Id returned by an External system to acknowledge the receipt of the eInvoice.,JSON_STORE
ORD_E_INVOICE,Field on the entity to store purge date ,PURGE_DATE
ORD_E_INVOICE,Indicates if the invoice has been published to external systems,PUBLISH_STATUS_ID
ORD_E_INVOICE,Type of invoice,INVOICE_TYPE
ORD_ORDER_PROMOTION_REQUEST,Unique business key of the Promotion Request Entity.,PROMOTION_REQUEST_ID
ORD_ORDER_PROMOTION_REQUEST,Unique identifier of the Promotion Id. It will be used for Capture promotion or coupon id manually provided by Customer or CSR..,PROMOTION_ID
ORD_ORDER_PROMOTION_REQUEST,If a promotion or coupon is invalid the value would be set to true.,IS_INVALID
ORD_ORDER_PROMOTION_REQUEST,This field is to identify the promotion type of the coupon/offernumber,PROMOTION_TYPE
ORD_ORDER_PROMOTION_REQUEST,Field on the entity to store purge date ,PURGE_DATE
ORD_ORDER_PROMOTION_REQUEST,Placehoder to capture the reason if promotion request is invalid,INVALID_REASON_ID
ORD_RETURN_TRACKING_DETAIL,Tracking number of the return shipment. Used to track return packages. Generated by the carrier such as FedEx or UPS.,RETURN_TRACKING_NUMBER
ORD_RETURN_TRACKING_DETAIL,"Carrier which should be used to return the order line e.g. Fedex, UPS etc",CARRIER_CODE
ORD_RETURN_TRACKING_DETAIL,Human readable text value of the barcode generated for printerless returns,JSON_STORE
ORD_RETURN_TRACKING_DETAIL,"Barcode format for printerless returns e.g QR code, Data Matrix barcode etc",JSON_STORE
ORD_RETURN_TRACKING_DETAIL,Field on the entity to store purge date ,PURGE_DATE
ORD_ORDER_TRACKING_INFO,Tracking number assigned to the package by the carrier. Used as the key to track packages in the third party carrier systems.,TRACKING_NUMBER
ORD_ORDER_TRACKING_INFO,"Carrier used to ship the package. Used by the delivery tracking services to select which carrier tracking API to call. Populated based on the fulfillment detail carrier, which gets created as a result of a ship event received from execution systems such as WM.",CARRIER_CODE
ORD_ORDER_TRACKING_INFO,Field not used. Reserved for future use in delivery tracking.,SCHEDULED_DATE
ORD_ORDER_TRACKING_INFO,Estimated delivery date provided by the carrier like FedEx or UPS for delivering the package for the assigned tracking number. Used to display the ETA for each package in the call center UI.,ESTIMATED_DELIVERY_DATE
ORD_ORDER_TRACKING_INFO,"Actual Ship Date provided by the fulfillment system like WMS for the assigned tracking number, when package is shipped from Distribution Center or Store.",SHIPPED_DATE
ORD_ORDER_TRACKING_INFO,"Actual Delivery Date provided by the carrier like FedEx or UPS for the assigned tracking number, when package is delivered to destination address.",DELIVERED_DATE
ORD_ORDER_TRACKING_INFO,Original estimated delivery date provided by the carrier like FedEx or UPS for delivering the package for the assigned tracking number.,ORIGINAL_EST_DELIVERY_DATE
ORD_ORDER_TRACKING_INFO,Field on the entity to store purge date ,PURGE_DATE
ORD_ORDER_TRACKING_INFO,"Status of the package. If status is Open, then the package is shipped but not yet delivered, so the delivery tracking service continues to make calls to the carrier tracking API to check the status of the package. If the status is Closed, then the package has been delivered, and no additional calls to the carrier tracking API are made.",PACKAGE_STATUS
ORD_ORDER_TRACKING_DETAIL,"Unique identifier of the record. Can be imported, if an external system such as the carrier maintains a business key for each tracking detail. Otherwise, the system generates a unique hash using a combination of the date and status code.",TRACKING_DETAIL_ID
ORD_ORDER_TRACKING_DETAIL,Date when the package was scanned. Displayed on the call center UI.,DATE
ORD_ORDER_TRACKING_DETAIL,City where the package was scanned. Displayed on the call center UI.,CITY
ORD_ORDER_TRACKING_DETAIL,State where the package was scanned. Displayed on the call center UI.,STATE
ORD_ORDER_TRACKING_DETAIL,Postal code of the location where the package was scanned. Displayed on the call center UI.,POSTAL_CODE
ORD_ORDER_TRACKING_DETAIL,Description of the status logged by the carrier. Saved for informational purposes and to display in the call center UI. For example: ''''Arrived at FedEx Location'''' or ''''Out for delivery''''.,STATUS_DESCRIPTION
ORD_ORDER_TRACKING_DETAIL,"Status logged by the carrier. Saved for informational purposes, if the status is not delivered. If the status maps to delivered, then the corresponding quantity is moved to Delivered status and the header TrackingInfo record is closed.",STATUS
ORD_ORDER_TRACKING_DETAIL,Country where the package was scanned. Displayed on the call center UI.,COUNTRY
ORD_ORDER_TRACKING_DETAIL,"The statusSubType field represents the sub status of current status field.For example, Status ''''InTransit'''' represents the package InTransit milestone in broader perspective, the precise milestone can be captured in the field statusSubType. For example, if the item is out for delivery, the broader status represents package as InTransit but the statusSubType can be OutForDelivery.",STATUS_SUB_TYPE
ORD_ORDER_TRACKING_DETAIL,Description of the field statusSubType.,STATUS_SUB_TYPE_DESCRIPTION
ORD_ORDER_TRACKING_DETAIL,Field on the entity to store purge date ,PURGE_DATE
ORD_ORDER_DISCOUNT_REQUEST,Unique business key of the Discount Request Entity.,ORDER_DISCOUNT_REQUEST_ID
ORD_ORDER_DISCOUNT_REQUEST,This field is will have the capture Discount On,REFERENCE_ID
ORD_ORDER_DISCOUNT_REQUEST,Sum of all discounts as part of discount request.,TOTAL_DISCOUNT
ORD_ORDER_DISCOUNT_REQUEST,Field on the entity to store purge date ,PURGE_DATE
ORD_ORDER_DISCOUNT_REQUEST,"This field will be utilized to record discounts on packages, item prices, and similar elements",DISCOUNT_ON
ORD_ORDER_DISCOUNT_REQUEST,"If IsOverridden is true, this field includes the reason code associated with the override",REASON_ID
ORD_ORDER_LINE_PROMISING_INFO,"Preferred Store Location for Allocation. Ship-to location ID, in case of ship to store, pick up in store, or any flow where the items are shipping to a destination which is configured as a location in the network",SHIP_FROM_LOCATION_ID
ORD_ORDER_LINE_PROMISING_INFO,Preferred PO ID for Allocation ,PO_ID
ORD_ORDER_LINE_PROMISING_INFO,Preferred PO Line ID for Allocation,PO_DETAIL_ID
ORD_ORDER_LINE_PROMISING_INFO,Preferred ASN ID for Allocation,ASN_ID
ORD_ORDER_LINE_PROMISING_INFO,Preferred ASN  Line ID for Allocation,ASN_DETAIL_ID
ORD_ORDER_LINE_PROMISING_INFO,Indicates if the line has to be force allocated,IS_FORCE_ALLOCATE
ORD_ORDER_LINE_PROMISING_INFO,Preferred Segment for Allocation,INVENTORY_SEGMENT_ID
ORD_ORDER_LINE_PROMISING_INFO,Required Capacity to fulfill per unit of the Line Item,REQ_CAPACITY_PER_UNIT
ORD_ORDER_LINE_PROMISING_INFO,Indicates consolidation of multiple items in a single facility,CONSOLIDATATION_LOCATION_ID
ORD_ORDER_LINE_PROMISING_INFO,"Shipping an item through a facility which does direct-to-consumer shipments, if the fulfilling facility (e.g. vendor) doesn''t ship directly to customers",SHIP_THROUGH_LOCATION_ID
ORD_ORDER_LINE_PROMISING_INFO,"Item attribute Valid values from sys code B 064 Provides additional level of tracking/allocation for Item inventory. For example, Finished Product, Raw Materials, etc",INVENTORY_TYPE_ID
ORD_ORDER_LINE_PROMISING_INFO,"Indicates the current status of the item, For example, Out of Stock, In Stock, etc. Valid values from B 059 ",PRODUCT_STATUS_ID
ORD_ORDER_LINE_PROMISING_INFO,Preferred Batch Number for Allocation,BATCH_NUMBER
ORD_ORDER_LINE_PROMISING_INFO,Country of Origin,COUNTRY_OF_ORIGIN
ORD_ORDER_LINE_PROMISING_INFO,"SKU attributes, WM only allocates inventory w/ matching SKU attributes",ITEM_ATTRIBUTE1
ORD_ORDER_LINE_PROMISING_INFO,"SKU attributes, WM only allocates inventory w/ matching SKU attributes",ITEM_ATTRIBUTE2
ORD_ORDER_LINE_PROMISING_INFO,"SKU attributes, WM only allocates inventory w/ matching SKU attributes",ITEM_ATTRIBUTE3
ORD_ORDER_LINE_PROMISING_INFO,"SKU attributes, WM only allocates inventory w/ matching SKU attributes",ITEM_ATTRIBUTE4
ORD_ORDER_LINE_PROMISING_INFO,"SKU attributes, WM only allocates inventory w/ matching SKU attributes",ITEM_ATTRIBUTE5
ORD_ORDER_LINE_PROMISING_INFO,"Route identifier, if a merge route is specified for the order line. If no merge route is specified, then the system selects a route based on configuration. For example, if an external routing system determines that a merge route from DC1 to DC2 to customer should be used to deliver all units for the order line in a single package, then the route id should be passed in this field. This value acts as a matching criteria for merge route configured for an inventory location during promising.",EXTERNAL_ROUTE_ID
ORD_ORDER_LINE_PROMISING_INFO,"Last Possible Delivery Date (LPDD) is the final date before which the orderline should be delivered to the customer, if it can not be delivered before Requested Delivery Date (RDD). If a line can’t be delivered on or before LPDD, order will be backordered.",LAST_POSSIBLE_DELIVERY_DATE
ORD_ORDER_LINE_PROMISING_INFO,Flag to determine if the order has to be delivered asap or deliver on the requested delivery date.,IS_DELIVERY_BY_REQUESTED_DATE
ORD_ORDER_LINE_PROMISING_INFO,"If passed in the orderline with a date and time, the orderline will be part of the continuous allocation process until then with its original priority. After this time, the orderline priority will be enhanced to the highest possible priority so that no other orderline can steel its inventory.",JSON_STORE
ORD_ORDER_LINE_PROMISING_INFO,Field on the entity to store purge date),PURGE_DATE
ORD_ORDER_LINE_PROMISING_INFO,Indicates whether all order lines with same fulfillment group needs to be fulfilled completely or partial. For ex:- CompleteSingleSource,STRATEGY_TYPE
ORD_ORDER_LINE_SALES_ASSOCIATE,Unique identifier of order Line Sales Associate table,ORDER_LINE_SALES_ASSOCIATE_ID
ORD_ORDER_LINE_SALES_ASSOCIATE,Associate Type e.g. Cashier or Sales Rep,ASSOCIATE_TYPE
ORD_ORDER_LINE_SALES_ASSOCIATE,Associate id,ASSOCIATE_ID
ORD_ORDER_LINE_SALES_ASSOCIATE,Field on the entity to store purge date),PURGE_DATE
ITM_MANUFACTURING_ATTRIBUTE,Country of origin where the item is manufactured,COUNTRYOF_ORIGIN
ITM_MANUFACTURING_ATTRIBUTE,"Unique UPC of the item, for the given vendor or country of origin. UPC should not be null if SIF application is used. SIF uses this UPC to identify the item if manufacturing attributes exist for an item.",UPC
ITM_MANUFACTURING_ATTRIBUTE,Vendor location which uses the specified UPC,VENDOR_LOCATION_ID
ITM_MANUFACTURING_ATTRIBUTE,Style number given by the vendor,VENDOR_STYLE_NUMBER
ITM_MANUFACTURING_ATTRIBUTE,Quantity included in scan of specified barcode,SCAN_QUANTITY
ITM_MANUFACTURING_ATTRIBUTE,Average Purchase Price  of the item,PURCHASE_PRICE
ITM_MANUFACTURING_ATTRIBUTE,"Average Purchase Price Currency. example USD, INR, EUR etc.",PURCHASE_PRICE_CURRENCY_CODE
ITM_MANUFACTURING_ATTRIBUTE,Vendor of the item.,VENDOR_ID
ITM_MANUFACTURING_ATTRIBUTE,"To identify products or items a retailer sells, they need a unique number, and each number starts with a GS1 Company Prefix. A Company Prefix contains anywhere between 6 and 11 digits. This attribute in the Item Master is used to the define the Company Prefix Length of the respective Item. It''s used to generate the EPC ID to be ''burnt'' as part of the ''Encode RFID Tags'' functionality.",GS1_COMPANY_PREFIX_LENGTH
ITM_ITEM,Unique identifier of the item.,ITEM_ID
ITM_ITEM,Localized. Item season,SEASON
ITM_ITEM,Season year,SEASON_YEAR
ITM_ITEM,Localized. Item description,DESCRIPTION
ITM_ITEM,Localized. Short description,SHORT_DESCRIPTION
ITM_ITEM,Localized. Item style,STYLE
ITM_ITEM,Localized. Item color,COLOR
ITM_ITEM,Localized. Item size,SIZE
ITM_ITEM,Indicates if item is a gift with purchase,IS_GIFTWITH_PURCHASE
ITM_ITEM,Indicates if item is non-merchandise,IS_NON_MERCHANDISE
ITM_ITEM,Localized. URL of the web page for the item,WEB_U_R_L
ITM_ITEM,Localized. URI of the large image for the item,LARGE_IMAGE_U_R_I
ITM_ITEM,Localized. URI of the small image for the item,SMALL_IMAGE_U_R_I
ITM_ITEM,"Localized. Base unit of measure (UOM) of item. For SIF application, Base UOM is expected to be present for all items.",BASE_U_O_M
ITM_ITEM,Indicates raw item dimension (unpackaged),LENGTH
ITM_ITEM,Indicates raw item dimension (unpackaged),WIDTH
ITM_ITEM,Indicates raw item dimension (unpackaged),HEIGHT
ITM_ITEM,"Localized. Required if Length, Width, or Height is not null",DIMENSION_U_O_M
ITM_ITEM,Indicates raw item weight (unpackaged),WEIGHT
ITM_ITEM,"Localized. Required if Weight is not null.For SIF application, weight UOM is expected to be present for all items as it is essential for packing/carrier integration. Permitted values are LB,KG and OZS (case sensitive)",WEIGHT_U_O_M
ITM_ITEM,Indicates raw item volume (unpackaged),VOLUME
ITM_ITEM,Localized. Required if Volume is not null,VOLUME_U_O_M
ITM_ITEM,Localized. Item department,STORE_DEPARTMENT
ITM_ITEM,Indicates if the item has been recalled,IS_RECALLED
ITM_ITEM,Reason for the item recall,REASON_ID
ITM_ITEM,Localized. Item brand,BRAND
ITM_ITEM,Indicates whether the item is a gift card or not,IS_GIFT_CARD
ITM_ITEM,Localized. Used to categorize a group of item,PRODUCT_CLASS
ITM_ITEM,Indicates if item can be scanned,IS_SCAN_ONLY
ITM_ITEM,Indicates if item should be put in the queue or not,IS_DISCONTINUED
ITM_ITEM,It is used to calculate Shipping and Handling charges when the rate basis for Shipping and Handling charges calculation is configured as Volumetric weight,VOLUMETRIC_WEIGHT
ITM_ITEM,Localized. The sub class to which it belongs,PRODUCT_SUB_CLASS
ITM_ITEM,Localized. Color image URI of the item.,COLOR_IMAGE_U_R_I
ITM_ITEM,Item''s department number.,DEPARTMENT_NUMBER
ITM_ITEM,Localized. Item''s department name.,DEPARTMENT_NAME
ITM_ITEM,Sequence in which size is displayed,SIZE_SORT_SEQUENCE
ITM_ITEM,Sequence in which color is displayed,COLOR_SORT_SEQUENCE
ITM_ITEM,Indicates the item status of an item,ITEM_STATUS_ID
ITM_ITEM,Size Category Identifier. Size category Id reference from the Size category entity.,SIZE_CATEGORY_ID
ITM_ITEM,Indicates whether an item is tagged with RFID tag or not,IS_RFID_TAGGED
ITM_ITEM,Indicates whether an item can shipped without packing.,SHIP_READY
ITM_ITEM,"Critical Dimension 1 of an item that can be length, width or height to be used in store cubing.",CRITICAL_DIMENSION1
ITM_ITEM,"Critical Dimension 1 of an item that can be length, width or height to be used in store cubing.",CRITICAL_DIMENSION2
ITM_ITEM,"Critical Dimension 1 of an item that can be length, width or height to be used in store cubing.",CRITICAL_DIMENSION3
ITM_ITEM,Extended Attribute,EXT_FLUS_CFINCLUSION
ITM_ITEM,Extended Attribute,EXT_VENDOR_STYLE
ITM_ITEM,Extended Attribute,EXT_FL_BOSS_BLOCK
ITM_ITEM,Extended Attribute,EXT_FLUSCFEXCLUSIONCH
ITM_ITEM,Extended Attribute,EXT_IS_CASELOT
ITM_SELLING_ATTRIBUTES,Date after which item can be sold (street date),SELL_DATE
ITM_SELLING_ATTRIBUTES,Tax code of item,TAX_CODE
ITM_SELLING_ATTRIBUTES,Indicates if item is taxable. Not used for any taxability calculations for order lines. Can be used for custom calculations via user exit.,IS_TAXABLE
ITM_SELLING_ATTRIBUTES,Indicates if tax can be exempted for the item,IS_TAX_EXEMPTABLE
ITM_SELLING_ATTRIBUTES,Not active for transaction level override. Indicates if tax can be overridden for the item,IS_TAX_OVERRIDEABLE
ITM_SELLING_ATTRIBUTES,Indicates if price can be overridden for the item,IS_PRICE_OVERRIDEABLE
ITM_SELLING_ATTRIBUTES,Indicates if item is sold online,SOLD_ONLINE
ITM_SELLING_ATTRIBUTES,Not active. Indicates if item is sold in stores,SOLD_IN_STORES
ITM_SELLING_ATTRIBUTES,Indicates if item can be shipped to an address,SHIP_TO_ADDRESS
ITM_SELLING_ATTRIBUTES,Indicates if item can be shipped to a store for customer pick up,SHIP_TO_STORE
ITM_SELLING_ATTRIBUTES,Indicates if item can be picked up in a store,PICK_UP_IN_STORE
ITM_SELLING_ATTRIBUTES,"Item which are digital goods are identified with this flag. Digital goods does not need any store or warehouse fulfillment process instead are fulfilled via email confirmation.  For example, e- gift card. ",DIGITAL_GOODS
ITM_SELLING_ATTRIBUTES,Indicates if item is returnable at store locations,IS_RETURNABLE_AT_STORE
ITM_SELLING_ATTRIBUTES,Indicates if item is returnable at DC locations,IS_RETURNABLE_AT_D_C
ITM_SELLING_ATTRIBUTES,Indicates if item can be exchanged,IS_EXCHANGEABLE
ITM_SELLING_ATTRIBUTES,Indicates if item requires activation (e.g. gift cards),ACTIVATION_REQUIRED
ITM_SELLING_ATTRIBUTES,Indicates if item requires an activation value to be entered (e.g. variable value gift cards),VALUE_ENTRY_REQUIRED
ITM_SELLING_ATTRIBUTES,Price status of the item,PRICE_STATUS_ID
ITM_SELLING_ATTRIBUTES,Sell through level of the item,SELL_THROUGH
ITM_SELLING_ATTRIBUTES,"Disposition of the item (e.g. Recalled, Active, Inactive)",DISPOSITION_ID
ITM_SELLING_ATTRIBUTES,Indicates max amount for item,MAX_DISCOUNT
ITM_SELLING_ATTRIBUTES,Indicates max percentage for item,MAX_DISCOUNT_PERCENTAGE
ITM_SELLING_ATTRIBUTES,Not active. Indicates max amount of discount for item,MAX_DISCOUNT_AMOUNT
ITM_SELLING_ATTRIBUTES,Indicates if item is discountable,IS_DISCOUNTABLE
ITM_SELLING_ATTRIBUTES,"Indicates the date,time from when an item can be sold in a store or online",AVAILABLE_TO_SELL_DATE_TIME
ITM_SELLING_ATTRIBUTES,"The tax department number corresponds to the VAT rate and applicable to fiscal requirements. For Italy, we need to pass on this taxDepartment to the printer so that it can calculate taxes. For ex: taxDepartment 1 means 22%, 2 means 10% and so on.",TAX_DEPARTMENT
ITM_ITEM_EXTENSION1,Unique Identifier for the itemExtension1,ITEM_EXTENSION1_ID
ITM_ITEM_CODE,"Primary UPC, Case UPC, GTIN, EAN, Shared UPC",CODE_TYPE_ID
ITM_ITEM_CODE,"Primary UPC, Case UPC, GTIN, EAN, Shared UPC [Will be Removed]",TYPE
ITM_ITEM_CODE,Value of the item code,VALUE
ITM_ITEM_CODE,"To identify products or items a retailer sells, they need a unique number, and each number starts with a GS1 Company Prefix. A Company Prefix contains anywhere between 6 and 11 digits. This attribute in the Item Master is used to the define the Company Prefix Length of the respective Item. It''s used to generate the EPC ID to be ''burnt'' as part of the ''Encode RFID Tags'' functionality.",GS1_COMPANY_PREFIX_LENGTH
ITM_VALUE_ADDED_SERVICES,Type of Value Added Service (VAS) supported by the item,VALUE_ADDED_SERVICE_TYPE_ID
ITM_HANDLING_ATTRIBUTES,Indicates if the Item is Hazardous or not,IS_HAZMAT
ITM_HANDLING_ATTRIBUTES,Hazardous Material code of the item,HAZMAT_CODE
ITM_HANDLING_ATTRIBUTES,Indicates if the item is parcel or non parcel item,IS_PARCEL_SHIPPING_ALLOWED
ITM_HANDLING_ATTRIBUTES,Indicates if the item can be air shipped or not,IS_AIR_SHIPPING_ALLOWED
ITM_HANDLING_ATTRIBUTES,Indicates if the item is frozen item or not,IS_FROZEN
ITM_HANDLING_ATTRIBUTES,Indicates processing time to fulfill an item from order create to shipment in the fulfillment center,FULFILLMENT_PROCESSING_TIME
ITM_ITEM_ATTRIBUTE,Attribute type (e.g. Print),TYPE
